age;workclass;education;status;occupation;relationship;race;sex;weekhours;country;salary;birthday
56;Private;9;Divorced;Adm-clerical;Unmarried;Black;Female;36;United-States;36312;1964-04-11
38;Private;5;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;40;United-States;26250;1982-08-23
52;Private;9;Married-civ-spouse;Craft-repair;Husband;Black;Male;40;United-States;35187;1968-09-18
23;Local-gov;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;117708;1997-06-16
16;Self-emp-inc;7;Never-married;Farming-fishing;Own-child;White;Male;30;United-States;23937;2004-07-14
39;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;32812;1981-12-22
55;Private;6;Widowed;Other-service;Unmarried;White;Female;40;United-States;30687;1965-12-04
35;Private;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;119375;1985-12-29
44;Private;9;Never-married;Other-service;Unmarried;White;Female;24;United-States;32937;1976-02-25
37;Private;9;Never-married;Other-service;Own-child;White;Female;38;United-States;30968;1983-08-24
17;Private;9;Never-married;Craft-repair;Not-in-family;White;Female;40;United-States;25343;2003-09-13
39;Private;12;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;35375;1981-06-25
52;Private;9;Never-married;Adm-clerical;Not-in-family;White;Male;41;United-States;35187;1968-02-23
37;Private;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;163750;1983-07-05
39;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;126875;1981-02-05
24;Private;15;Never-married;Prof-specialty;Not-in-family;White;Female;30;United-States;32187;1996-07-31
55;Self-emp-inc;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;50;United-States;36031;1965-12-21
31;Local-gov;10;Married-civ-spouse;Protective-serv;Husband;White;Male;40;United-States;118750;1989-07-08
54;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;166666;1966-06-25
58;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;36875;1962-04-10
20;Private;9;Never-married;Transport-moving;Not-in-family;White;Male;70;United-States;26187;2000-09-15
56;Private;8;Married-civ-spouse;Transport-moving;Other-relative;White;Male;40;United-States;34500;1964-10-10
46;Federal-gov;14;Married-spouse-absent;Exec-managerial;Not-in-family;White;Female;50;United-States;190000;1974-10-27
43;Local-gov;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;55;United-States;181250;1977-10-04
16;Private;9;Never-married;Sales;Own-child;Asian-Pac-Islander;Female;40;United-States;25062;2004-04-27
54;Private;9;Widowed;Other-service;Unmarried;White;Female;40;United-States;35750;1966-09-04
46;Self-emp-inc;9;Married-civ-spouse;Craft-repair;Husband;White;Male;60;United-States;140000;1974-07-29
38;Private;13;Never-married;Tech-support;Not-in-family;Asian-Pac-Islander;Female;48;Philippines;36250;1982-10-18
36;Private;9;Divorced;Other-service;Not-in-family;White;Male;32;United-States;30687;1984-07-26
56;Private;10;Divorced;Adm-clerical;Unmarried;White;Female;40;United-States;38125;1964-09-16
21;Private;10;Never-married;Exec-managerial;Own-child;White;Male;50;United-States;27187;1999-03-07
61;Private;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;?;39687;1959-01-24
49;Private;13;Divorced;Prof-specialty;Not-in-family;White;Male;45;United-States;40718;1971-11-19
20;?;3;Married-civ-spouse;?;Wife;Other;Female;40;Mexico;22062;2000-03-10
42;Private;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;70;United-States;32375;1978-11-20
44;Federal-gov;10;Divorced;Tech-support;Not-in-family;White;Male;40;United-States;34375;1976-10-24
62;State-gov;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;46000;1958-01-13
30;Private;13;Married-civ-spouse;Exec-managerial;Husband;Black;Male;40;England;136666;1990-04-15
29;Private;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;29687;1991-07-18
34;Private;11;Married-civ-spouse;Sales;Husband;White;Male;50;United-States;132500;1986-04-04
19;Private;9;Never-married;Other-service;Not-in-family;White;Female;50;United-States;25906;2001-03-15
28;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;29375;1992-07-06
29;Private;11;Never-married;Other-service;Not-in-family;Black;Female;40;United-States;30656;1991-08-08
52;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;50;United-States;35187;1968-02-05
57;Local-gov;5;Married-civ-spouse;Other-service;Husband;White;Male;40;United-States;29218;1963-10-07
26;Local-gov;14;Married-civ-spouse;Prof-specialty;Wife;White;Female;20;United-States;131666;1994-08-01
55;Private;9;Divorced;Adm-clerical;Unmarried;White;Female;40;United-States;36031;1965-10-15
42;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;45;United-States;32375;1978-10-17
51;Self-emp-inc;10;Divorced;Exec-managerial;Not-in-family;White;Male;60;United-States;36562;1969-01-20
56;Self-emp-not-inc;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;60;United-States;170833;1964-11-19
17;Private;10;Never-married;Other-service;Own-child;White;Female;20;United-States;25937;2003-11-10
37;Self-emp-inc;12;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;147500;1983-06-14
29;Self-emp-inc;10;Married-civ-spouse;Exec-managerial;Wife;Asian-Pac-Islander;Female;70;South;29687;1991-10-30
25;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;27593;1995-12-27
44;Local-gov;5;Separated;Other-service;Unmarried;Black;Female;40;United-States;27187;1976-01-12
35;Self-emp-not-inc;14;Never-married;Exec-managerial;Not-in-family;White;Male;40;United-States;36187;1985-10-27
25;Private;13;Never-married;Sales;Not-in-family;Black;Female;40;United-States;30968;1995-06-02
31;Private;10;Never-married;Transport-moving;Not-in-family;White;Male;55;United-States;30312;1989-05-14
18;Private;10;Never-married;Other-service;Own-child;White;Male;16;United-States;26250;2002-07-16
53;Private;9;Divorced;Craft-repair;Not-in-family;White;Male;45;United-States;35468;1967-04-21
37;Private;12;Never-married;Sales;Not-in-family;White;Female;40;United-States;34625;1983-10-24
39;Private;9;Never-married;Other-service;Not-in-family;White;Female;40;United-States;31531;1981-06-20
28;Private;13;Never-married;Prof-specialty;Not-in-family;White;Female;40;United-States;32187;1992-08-25
37;Self-emp-inc;13;Married-spouse-absent;Sales;Not-in-family;White;Male;40;United-States;35843;1983-08-09
26;Private;9;Separated;Exec-managerial;Unmarried;White;Female;50;United-States;27875;1994-06-15
23;Private;10;Never-married;Sales;Own-child;White;Male;24;United-States;27812;1997-02-05
29;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;50;United-States;28718;1991-05-14
49;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;60;United-States;34343;1971-11-02
22;Private;13;Never-married;Adm-clerical;Own-child;White;Male;40;United-States;29750;1998-12-17
68;Private;9;Divorced;Protective-serv;Not-in-family;White;Female;32;United-States;39687;1952-09-20
21;Private;10;Never-married;Adm-clerical;Own-child;White;Male;40;United-States;27187;1999-11-12
59;Private;9;Widowed;Exec-managerial;Not-in-family;White;Female;40;United-States;37156;1961-01-23
43;Self-emp-not-inc;4;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;87500;1977-09-29
45;Private;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;60;United-States;33218;1975-09-09
54;Private;10;Divorced;Other-service;Not-in-family;White;Female;50;United-States;37500;1966-04-29
77;Private;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;35;El-Salvador;313333;1943-01-22
18;Private;10;Never-married;Adm-clerical;Own-child;White;Female;15;United-States;26250;2002-07-27
28;Private;9;Never-married;Craft-repair;Unmarried;Asian-Pac-Islander;Male;40;Vietnam;28437;1992-10-25
25;Private;13;Married-civ-spouse;Sales;Husband;White;Male;25;?;30968;1995-03-01
38;Private;13;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;158333;1982-03-30
58;?;9;Married-civ-spouse;?;Husband;White;Male;5;United-States;36875;1962-09-04
56;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;158750;1964-03-04
69;Self-emp-not-inc;15;Married-civ-spouse;Farming-fishing;Husband;White;Male;2;United-States;53281;1951-04-13
48;Private;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;60;United-States;206250;1972-01-01
27;Local-gov;10;Never-married;Exec-managerial;Not-in-family;White;Male;40;Iran;29062;1993-07-02
31;Private;6;Separated;Other-service;Unmarried;White;Female;35;United-States;26187;1989-11-19
58;State-gov;9;Married-civ-spouse;Protective-serv;Husband;Amer-Indian-Eskimo;Male;40;United-States;162500;1962-12-31
31;Private;12;Never-married;Adm-clerical;Not-in-family;White;Male;50;United-States;32375;1989-09-26
41;Private;13;Married-civ-spouse;Other-service;Wife;White;Female;35;?;166458;1979-07-23
31;Private;6;Never-married;Handlers-cleaners;Unmarried;Black;Male;40;United-States;26187;1989-01-20
31;Private;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;52;United-States;29281;1989-07-22
30;State-gov;9;Married-civ-spouse;Protective-serv;Husband;White;Male;45;United-States;29000;1990-09-16
19;Private;10;Never-married;Other-service;Own-child;White;Female;9;United-States;26562;2001-07-17
36;Private;9;Married-civ-spouse;Prof-specialty;Wife;White;Female;40;United-States;30687;1984-07-29
36;Private;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;35;United-States;129166;1984-09-21
37;State-gov;10;Separated;Exec-managerial;Unmarried;Black;Female;30;United-States;32187;1983-11-30
15;Private;7;Never-married;Sales;Own-child;White;Female;15;United-States;23718;2005-09-13
19;Private;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;26562;2001-12-21
40;Private;10;Married-civ-spouse;Tech-support;Husband;White;Male;20;United-States;137500;1980-05-22
40;Private;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;40;United-States;128750;1980-01-10
34;Private;7;Divorced;Other-service;Not-in-family;White;Female;40;United-States;27875;1986-12-25
30;Private;10;Divorced;Exec-managerial;Not-in-family;White;Female;50;United-States;116666;1990-03-10
35;Self-emp-not-inc;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;150208;1985-12-29
26;Private;13;Never-married;Sales;Not-in-family;White;Male;40;United-States;31375;1994-06-06
35;Private;11;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;32718;1985-10-23
48;Private;9;Separated;Prof-specialty;Unmarried;Other;Female;60;Puerto-Rico;34062;1972-06-12
47;Private;7;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;30718;1973-05-05
38;Private;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;166666;1982-04-08
38;Private;10;Married-civ-spouse;Other-service;Husband;White;Male;40;United-States;32500;1982-03-28
47;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;35312;1973-03-09
33;Federal-gov;14;Never-married;Exec-managerial;Not-in-family;White;Male;40;United-States;152083;1987-05-20
31;Local-gov;9;Divorced;Protective-serv;Unmarried;White;Male;40;United-States;29281;1989-06-04
22;Private;9;Never-married;Craft-repair;Not-in-family;White;Male;40;United-States;26750;1998-10-31
39;Private;14;Never-married;Adm-clerical;Not-in-family;White;Female;40;United-States;37937;1981-01-04
41;Private;10;Married-civ-spouse;Tech-support;Husband;Black;Male;40;Jamaica;139583;1979-06-12
34;Self-emp-not-inc;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;60;United-States;117500;1986-05-16
82;Self-emp-not-inc;13;Married-civ-spouse;Farming-fishing;Husband;White;Male;20;United-States;54125;1938-06-08
21;Private;9;Never-married;Sales;Own-child;White;Male;40;United-States;26468;1999-12-21
39;Private;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;50;United-States;161041;1981-10-12
53;Self-emp-inc;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;45;United-States;153125;1967-05-12
28;Self-emp-not-inc;10;Never-married;Craft-repair;Not-in-family;White;Male;45;United-States;29375;1992-12-17
44;Private;12;Married-civ-spouse;Adm-clerical;Husband;Asian-Pac-Islander;Male;40;India;37250;1976-04-07
53;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;164583;1967-04-03
32;Private;10;Never-married;Adm-clerical;Not-in-family;White;Male;40;United-States;30625;1988-11-12
52;Self-emp-not-inc;14;Divorced;Sales;Not-in-family;White;Male;60;United-States;43625;1968-11-24
25;Private;10;Never-married;Adm-clerical;Own-child;Black;Male;40;United-States;28437;1995-08-11
50;Local-gov;14;Married-civ-spouse;Prof-specialty;Wife;White;Female;40;United-States;201666;1970-12-25
34;Private;10;Married-civ-spouse;Adm-clerical;Wife;Black;Female;40;United-States;125000;1986-11-20
23;Self-emp-not-inc;9;Never-married;Prof-specialty;Not-in-family;White;Male;40;United-States;27031;1997-02-24
50;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;190833;1970-07-19
22;Private;9;Divorced;Exec-managerial;Not-in-family;Amer-Indian-Eskimo;Female;50;United-States;26750;1998-09-07
34;Private;9;Never-married;Adm-clerical;Not-in-family;Black;Female;40;United-States;30125;1986-10-20
29;Private;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;40;United-States;28718;1991-05-19
64;?;10;Married-civ-spouse;?;Husband;White;Male;20;United-States;40625;1956-04-29
88;Self-emp-not-inc;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;50;United-States;56562;1932-10-24
65;Private;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;60;United-States;245416;1955-07-26
20;Self-emp-inc;4;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;22750;2000-06-20
45;Private;10;Divorced;Adm-clerical;Not-in-family;White;Female;35;United-States;34687;1975-11-25
30;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;136666;1990-12-13
53;Self-emp-not-inc;4;Married-civ-spouse;Farming-fishing;Husband;White;Male;50;United-States;26875;1967-04-22
30;Private;9;Never-married;Handlers-cleaners;Not-in-family;White;Female;35;United-States;29000;1990-04-09
46;Private;10;Separated;Adm-clerical;Other-relative;Black;Female;40;United-States;35000;1974-01-14
19;Private;9;Married-civ-spouse;Sales;Husband;Other;Male;35;United-States;25906;2001-07-05
31;Private;12;Married-spouse-absent;Prof-specialty;Own-child;White;Female;40;United-States;32375;1989-01-10
25;Private;10;Never-married;Prof-specialty;Not-in-family;White;Female;48;?;28437;1995-01-08
45;Private;11;Never-married;Prof-specialty;Not-in-family;White;Female;40;United-States;36156;1975-08-25
16;Private;7;Never-married;Other-service;Own-child;White;Female;24;United-States;23937;2004-05-22
42;Self-emp-inc;9;Married-civ-spouse;Craft-repair;Husband;White;Male;60;United-States;132500;1978-09-04
21;Private;10;Never-married;Craft-repair;Own-child;White;Male;37;Mexico;27187;1999-08-07
16;Private;6;Never-married;Sales;Own-child;White;Female;35;United-States;23375;2004-05-05
54;Private;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;35750;1966-01-22
22;Private;13;Never-married;Adm-clerical;Own-child;White;Male;35;United-States;29750;1998-04-20
41;Private;13;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;166458;1979-12-19
21;Private;13;Never-married;Sales;Own-child;White;Female;60;United-States;29343;1999-09-20
24;Private;10;Never-married;Sales;Own-child;White;Male;42;United-States;28125;1996-07-04
40;Private;9;Widowed;Sales;Unmarried;White;Male;40;United-States;31812;1980-03-23
21;Private;9;Never-married;Adm-clerical;Not-in-family;White;Female;40;United-States;26468;1999-09-06
51;Self-emp-not-inc;6;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;29937;1969-01-16
49;Private;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;145625;1971-05-11
38;Private;9;Never-married;Other-service;Own-child;White;Male;25;United-States;31250;1982-06-22
25;Private;13;Never-married;Prof-specialty;Not-in-family;White;Male;50;United-States;30968;1995-12-24
22;Local-gov;10;Separated;Protective-serv;Not-in-family;White;Male;60;United-States;27500;1998-04-14
40;Private;9;Divorced;Craft-repair;Other-relative;White;Female;40;United-States;31812;1980-11-13
39;Private;9;Separated;Adm-clerical;Unmarried;White;Female;40;United-States;31531;1981-09-21
21;Private;10;Never-married;Handlers-cleaners;Own-child;White;Male;10;United-States;27187;1999-08-12
40;Self-emp-not-inc;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;65;United-States;38375;1980-01-05
36;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;121250;1984-12-19
