code,name,dob,nationality,race_id,position,points,fastest_lap_speed,status,country,year,race,date
PER,Sergio Pérez,1990-01-26,Mexican,969,7.0,6.0,216.115,+1 Lap,Australia,2017,Australian Grand Prix,2017-03-26
RIC,Daniel Ricciardo,1989-07-01,Australian,969,,0.0,213.431,Power Unit,Australia,2017,Australian Grand Prix,2017-03-26
BOT,Valtteri Bottas,1989-08-28,Finnish,969,3.0,15.0,220.465,Finished,Australia,2017,Australian Grand Prix,2017-03-26
MAG,Kevin Magnussen,1992-10-05,Danish,969,,0.0,218.011,Suspension,Australia,2017,Australian Grand Prix,2017-03-26
KVY,Daniil Kvyat,1994-04-26,Russian,969,9.0,2.0,220.165,+1 Lap,Australia,2017,Australian Grand Prix,2017-03-26
ERI,Marcus Ericsson,1990-09-02,Swedish,969,,0.0,207.391,Hydraulics,Australia,2017,Australian Grand Prix,2017-03-26
VER,Max Verstappen,1997-09-30,Dutch,969,5.0,10.0,219.525,Finished,Australia,2017,Australian Grand Prix,2017-03-26
SAI,Carlos Sainz,1994-09-01,Spanish,969,8.0,4.0,217.74,+1 Lap,Australia,2017,Australian Grand Prix,2017-03-26
PAL,Jolyon Palmer,1991-01-20,British,969,,0.0,207.069,Brakes,Australia,2017,Australian Grand Prix,2017-03-26
VAN,Stoffel Vandoorne,1992-03-26,Belgian,969,13.0,0.0,213.448,+2 Laps,Australia,2017,Australian Grand Prix,2017-03-26
OCO,Esteban Ocon,1996-09-17,French,969,10.0,1.0,215.776,+1 Lap,Australia,2017,Australian Grand Prix,2017-03-26
STR,Lance Stroll,1998-10-29,Canadian,969,,0.0,213.569,Brakes,Australia,2017,Australian Grand Prix,2017-03-26
GIO,Antonio Giovinazzi,1993-12-14,Italian,969,12.0,0.0,214.378,+2 Laps,Australia,2017,Australian Grand Prix,2017-03-26
HAM,Lewis Hamilton,1985-01-07,British,971,2.0,18.0,209.952,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
ALO,Fernando Alonso,1981-07-29,Spanish,971,14.0,0.0,203.809,Power Unit,Bahrain,2017,Bahrain Grand Prix,2017-04-16
RAI,Kimi Räikkönen,1979-10-17,Finnish,971,4.0,12.0,207.887,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
MAS,Felipe Massa,1981-04-25,Brazilian,971,6.0,8.0,206.705,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
VET,Sebastian Vettel,1987-07-03,German,971,1.0,25.0,207.652,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
GRO,Romain Grosjean,1986-04-17,French,971,8.0,4.0,205.198,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
HUL,Nico Hülkenberg,1987-08-19,German,971,9.0,2.0,204.286,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
PER,Sergio Pérez,1990-01-26,Mexican,971,7.0,6.0,205.933,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
RIC,Daniel Ricciardo,1989-07-01,Australian,971,5.0,10.0,208.387,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
BOT,Valtteri Bottas,1989-08-28,Finnish,971,3.0,15.0,207.076,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
MAG,Kevin Magnussen,1992-10-05,Danish,971,,0.0,197.362,Electrical,Bahrain,2017,Bahrain Grand Prix,2017-04-16
KVY,Daniil Kvyat,1994-04-26,Russian,971,12.0,0.0,205.118,+1 Lap,Bahrain,2017,Bahrain Grand Prix,2017-04-16
ERI,Marcus Ericsson,1990-09-02,Swedish,971,,0.0,204.9,Gearbox,Bahrain,2017,Bahrain Grand Prix,2017-04-16
VER,Max Verstappen,1997-09-30,Dutch,971,,0.0,201.52,Brakes,Bahrain,2017,Bahrain Grand Prix,2017-04-16
SAI,Carlos Sainz,1994-09-01,Spanish,971,,0.0,198.755,Collision,Bahrain,2017,Bahrain Grand Prix,2017-04-16
PAL,Jolyon Palmer,1991-01-20,British,971,13.0,0.0,203.901,+1 Lap,Bahrain,2017,Bahrain Grand Prix,2017-04-16
WEH,Pascal Wehrlein,1994-10-18,German,971,11.0,0.0,201.301,+1 Lap,Bahrain,2017,Bahrain Grand Prix,2017-04-16
VAN,Stoffel Vandoorne,1992-03-26,Belgian,971,,0.0,,Power Unit,Bahrain,2017,Bahrain Grand Prix,2017-04-16
OCO,Esteban Ocon,1996-09-17,French,971,10.0,1.0,204.7,Finished,Bahrain,2017,Bahrain Grand Prix,2017-04-16
STR,Lance Stroll,1998-10-29,Canadian,971,,0.0,202.311,Collision,Bahrain,2017,Bahrain Grand Prix,2017-04-16
HAM,Lewis Hamilton,1985-01-07,British,975,1.0,25.0,210.588,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
ALO,Fernando Alonso,1981-07-29,Spanish,975,16.0,0.0,206.974,Power Unit,Canada,2017,Canadian Grand Prix,2017-06-11
RAI,Kimi Räikkönen,1979-10-17,Finnish,975,7.0,6.0,208.25,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
MAS,Felipe Massa,1981-04-25,Brazilian,975,,0.0,,Collision,Canada,2017,Canadian Grand Prix,2017-06-11
VET,Sebastian Vettel,1987-07-03,German,975,4.0,12.0,210.115,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
GRO,Romain Grosjean,1986-04-17,French,975,10.0,1.0,204.026,+1 Lap,Canada,2017,Canadian Grand Prix,2017-06-11
HUL,Nico Hülkenberg,1987-08-19,German,975,8.0,4.0,206.204,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
PER,Sergio Pérez,1990-01-26,Mexican,975,5.0,10.0,205.58,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
RIC,Daniel Ricciardo,1989-07-01,Australian,975,3.0,15.0,206.126,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
BOT,Valtteri Bottas,1989-08-28,Finnish,975,2.0,18.0,206.862,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
MAG,Kevin Magnussen,1992-10-05,Danish,975,12.0,0.0,205.65,+1 Lap,Canada,2017,Canadian Grand Prix,2017-06-11
KVY,Daniil Kvyat,1994-04-26,Russian,975,,0.0,204.653,Power Unit,Canada,2017,Canadian Grand Prix,2017-06-11
ERI,Marcus Ericsson,1990-09-02,Swedish,975,13.0,0.0,203.904,+1 Lap,Canada,2017,Canadian Grand Prix,2017-06-11
VER,Max Verstappen,1997-09-30,Dutch,975,,0.0,203.396,Electrical,Canada,2017,Canadian Grand Prix,2017-06-11
SAI,Carlos Sainz,1994-09-01,Spanish,975,,0.0,,Collision,Canada,2017,Canadian Grand Prix,2017-06-11
PAL,Jolyon Palmer,1991-01-20,British,975,11.0,0.0,204.677,+1 Lap,Canada,2017,Canadian Grand Prix,2017-06-11
WEH,Pascal Wehrlein,1994-10-18,German,975,15.0,0.0,203.65,+2 Laps,Canada,2017,Canadian Grand Prix,2017-06-11
VAN,Stoffel Vandoorne,1992-03-26,Belgian,975,14.0,0.0,204.491,+1 Lap,Canada,2017,Canadian Grand Prix,2017-06-11
OCO,Esteban Ocon,1996-09-17,French,975,6.0,8.0,205.904,Finished,Canada,2017,Canadian Grand Prix,2017-06-11
STR,Lance Stroll,1998-10-29,Canadian,975,9.0,2.0,206.63,+1 Lap,Canada,2017,Canadian Grand Prix,2017-06-11
HAM,Lewis Hamilton,1985-01-07,British,981,1.0,25.0,249.793,Finished,Italy,2017,Italian Grand Prix,2017-09-03
ALO,Fernando Alonso,1981-07-29,Spanish,981,17.0,0.0,242.861,Gearbox,Italy,2017,Italian Grand Prix,2017-09-03
RAI,Kimi Räikkönen,1979-10-17,Finnish,981,5.0,10.0,245.194,Finished,Italy,2017,Italian Grand Prix,2017-09-03
MAS,Felipe Massa,1981-04-25,Brazilian,981,8.0,4.0,243.981,Finished,Italy,2017,Italian Grand Prix,2017-09-03
VET,Sebastian Vettel,1987-07-03,German,981,3.0,15.0,248.576,Finished,Italy,2017,Italian Grand Prix,2017-09-03
GRO,Romain Grosjean,1986-04-17,French,981,15.0,0.0,245.292,+1 Lap,Italy,2017,Italian Grand Prix,2017-09-03
HUL,Nico Hülkenberg,1987-08-19,German,981,13.0,0.0,242.128,+1 Lap,Italy,2017,Italian Grand Prix,2017-09-03
PER,Sergio Pérez,1990-01-26,Mexican,981,9.0,2.0,245.442,Finished,Italy,2017,Italian Grand Prix,2017-09-03
RIC,Daniel Ricciardo,1989-07-01,Australian,981,4.0,12.0,250.174,Finished,Italy,2017,Italian Grand Prix,2017-09-03
BOT,Valtteri Bottas,1989-08-28,Finnish,981,2.0,18.0,249.095,Finished,Italy,2017,Italian Grand Prix,2017-09-03
MAG,Kevin Magnussen,1992-10-05,Danish,981,11.0,0.0,242.393,+1 Lap,Italy,2017,Italian Grand Prix,2017-09-03
KVY,Daniil Kvyat,1994-04-26,Russian,981,12.0,0.0,242.796,+1 Lap,Italy,2017,Italian Grand Prix,2017-09-03
ERI,Marcus Ericsson,1990-09-02,Swedish,981,18.0,0.0,237.897,Gearbox,Italy,2017,Italian Grand Prix,2017-09-03
VER,Max Verstappen,1997-09-30,Dutch,981,10.0,1.0,247.238,+1 Lap,Italy,2017,Italian Grand Prix,2017-09-03
SAI,Carlos Sainz,1994-09-01,Spanish,981,14.0,0.0,241.906,+1 Lap,Italy,2017,Italian Grand Prix,2017-09-03
PAL,Jolyon Palmer,1991-01-20,British,981,,0.0,243.198,Engine,Italy,2017,Italian Grand Prix,2017-09-03
WEH,Pascal Wehrlein,1994-10-18,German,981,16.0,0.0,240.965,+2 Laps,Italy,2017,Italian Grand Prix,2017-09-03
VAN,Stoffel Vandoorne,1992-03-26,Belgian,981,,0.0,239.953,Engine,Italy,2017,Italian Grand Prix,2017-09-03
OCO,Esteban Ocon,1996-09-17,French,981,6.0,8.0,243.482,Finished,Italy,2017,Italian Grand Prix,2017-09-03
STR,Lance Stroll,1998-10-29,Canadian,981,7.0,6.0,243.559,Finished,Italy,2017,Italian Grand Prix,2017-09-03
HAM,Lewis Hamilton,1985-01-07,British,982,1.0,25.0,173.643,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
ALO,Fernando Alonso,1981-07-29,Spanish,982,,0.0,136.503,Collision damage,Singapore,2017,Singapore Grand Prix,2017-09-17
RAI,Kimi Räikkönen,1979-10-17,Finnish,982,,0.0,,Accident,Singapore,2017,Singapore Grand Prix,2017-09-17
MAS,Felipe Massa,1981-04-25,Brazilian,982,11.0,0.0,170.323,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
VET,Sebastian Vettel,1987-07-03,German,982,,0.0,,Accident,Singapore,2017,Singapore Grand Prix,2017-09-17
GRO,Romain Grosjean,1986-04-17,French,982,9.0,2.0,169.402,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
HUL,Nico Hülkenberg,1987-08-19,German,982,,0.0,168.816,Engine,Singapore,2017,Singapore Grand Prix,2017-09-17
PER,Sergio Pérez,1990-01-26,Mexican,982,5.0,10.0,170.84,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
RIC,Daniel Ricciardo,1989-07-01,Australian,982,2.0,18.0,173.16,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
BOT,Valtteri Bottas,1989-08-28,Finnish,982,3.0,15.0,172.989,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
MAG,Kevin Magnussen,1992-10-05,Danish,982,,0.0,169.484,Engine,Singapore,2017,Singapore Grand Prix,2017-09-17
KVY,Daniil Kvyat,1994-04-26,Russian,982,,0.0,139.711,Accident,Singapore,2017,Singapore Grand Prix,2017-09-17
ERI,Marcus Ericsson,1990-09-02,Swedish,982,,0.0,162.085,Accident,Singapore,2017,Singapore Grand Prix,2017-09-17
VER,Max Verstappen,1997-09-30,Dutch,982,,0.0,,Accident,Singapore,2017,Singapore Grand Prix,2017-09-17
SAI,Carlos Sainz,1994-09-01,Spanish,982,4.0,12.0,171.151,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
PAL,Jolyon Palmer,1991-01-20,British,982,6.0,8.0,170.855,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
WEH,Pascal Wehrlein,1994-10-18,German,982,12.0,0.0,167.19,+2 Laps,Singapore,2017,Singapore Grand Prix,2017-09-17
VAN,Stoffel Vandoorne,1992-03-26,Belgian,982,7.0,6.0,170.855,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
OCO,Esteban Ocon,1996-09-17,French,982,10.0,1.0,169.339,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
STR,Lance Stroll,1998-10-29,Canadian,982,8.0,4.0,169.599,Finished,Singapore,2017,Singapore Grand Prix,2017-09-17
HAM,Lewis Hamilton,1985-01-07,British,983,2.0,18.0,211.269,Finished,Malaysia,2017,Malaysian Grand Prix,2017-10-01
ALO,Fernando Alonso,1981-07-29,Spanish,983,11.0,0.0,206.783,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
RAI,Kimi Räikkönen,1979-10-17,Finnish,983,,0.0,,Battery,Malaysia,2017,Malaysian Grand Prix,2017-10-01
MAS,Felipe Massa,1981-04-25,Brazilian,983,9.0,2.0,205.838,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
VET,Sebastian Vettel,1987-07-03,German,983,4.0,12.0,212.104,Finished,Malaysia,2017,Malaysian Grand Prix,2017-10-01
GRO,Romain Grosjean,1986-04-17,French,983,13.0,0.0,208.305,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
GAS,Pierre Gasly,1996-02-07,French,983,14.0,0.0,205.359,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
HUL,Nico Hülkenberg,1987-08-19,German,983,16.0,0.0,211.686,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
PER,Sergio Pérez,1990-01-26,Mexican,983,6.0,8.0,208.751,Finished,Malaysia,2017,Malaysian Grand Prix,2017-10-01
RIC,Daniel Ricciardo,1989-07-01,Australian,983,3.0,15.0,210.56,Finished,Malaysia,2017,Malaysian Grand Prix,2017-10-01
BOT,Valtteri Bottas,1989-08-28,Finnish,983,5.0,10.0,209.424,Finished,Malaysia,2017,Malaysian Grand Prix,2017-10-01
MAG,Kevin Magnussen,1992-10-05,Danish,983,12.0,0.0,205.313,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
ERI,Marcus Ericsson,1990-09-02,Swedish,983,18.0,0.0,206.507,+2 Laps,Malaysia,2017,Malaysian Grand Prix,2017-10-01
VER,Max Verstappen,1997-09-30,Dutch,983,1.0,25.0,211.235,Finished,Malaysia,2017,Malaysian Grand Prix,2017-10-01
SAI,Carlos Sainz,1994-09-01,Spanish,983,,0.0,203.365,Engine,Malaysia,2017,Malaysian Grand Prix,2017-10-01
PAL,Jolyon Palmer,1991-01-20,British,983,15.0,0.0,205.325,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
WEH,Pascal Wehrlein,1994-10-18,German,983,17.0,0.0,207.01,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
VAN,Stoffel Vandoorne,1992-03-26,Belgian,983,7.0,6.0,208.012,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
OCO,Esteban Ocon,1996-09-17,French,983,10.0,1.0,205.56,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
STR,Lance Stroll,1998-10-29,Canadian,983,8.0,4.0,206.513,+1 Lap,Malaysia,2017,Malaysian Grand Prix,2017-10-01
HAM,Lewis Hamilton,1985-01-07,British,988,2.0,18.0,197.041,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
ALO,Fernando Alonso,1981-07-29,Spanish,988,9.0,2.0,193.41,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
RAI,Kimi Räikkönen,1979-10-17,Finnish,988,4.0,12.0,195.376,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
MAS,Felipe Massa,1981-04-25,Brazilian,988,10.0,1.0,194.071,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
VET,Sebastian Vettel,1987-07-03,German,988,3.0,15.0,198.416,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
GRO,Romain Grosjean,1986-04-17,French,988,11.0,0.0,195.187,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
GAS,Pierre Gasly,1996-02-07,French,988,16.0,0.0,192.542,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
HUL,Nico Hülkenberg,1987-08-19,German,988,6.0,8.0,195.303,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
PER,Sergio Pérez,1990-01-26,Mexican,988,7.0,6.0,194.708,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
RIC,Daniel Ricciardo,1989-07-01,Australian,988,,0.0,194.579,Hydraulics,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
BOT,Valtteri Bottas,1989-08-28,Finnish,988,1.0,25.0,198.652,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
MAG,Kevin Magnussen,1992-10-05,Danish,988,13.0,0.0,192.387,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
ERI,Marcus Ericsson,1990-09-02,Swedish,988,17.0,0.0,193.057,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
VER,Max Verstappen,1997-09-30,Dutch,988,5.0,10.0,195.969,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
SAI,Carlos Sainz,1994-09-01,Spanish,988,,0.0,193.41,Wheel,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
WEH,Pascal Wehrlein,1994-10-18,German,988,14.0,0.0,192.5,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
VAN,Stoffel Vandoorne,1992-03-26,Belgian,988,12.0,0.0,192.279,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
OCO,Esteban Ocon,1996-09-17,French,988,8.0,4.0,194.86,Finished,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
STR,Lance Stroll,1998-10-29,Canadian,988,18.0,0.0,195.402,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
HAR,Brendon Hartley,1989-11-10,New Zealander,988,15.0,0.0,192.444,+1 Lap,UAE,2017,Abu Dhabi Grand Prix,2017-11-26
HAM,Lewis Hamilton,1985-01-07,British,989,2.0,18.0,220.845,Finished,Australia,2018,Australian Grand Prix,2018-03-25
ALO,Fernando Alonso,1981-07-29,Spanish,989,5.0,10.0,219.489,Finished,Australia,2018,Australian Grand Prix,2018-03-25
RAI,Kimi Räikkönen,1979-10-17,Finnish,989,3.0,15.0,221.027,Finished,Australia,2018,Australian Grand Prix,2018-03-25
VET,Sebastian Vettel,1987-07-03,German,989,1.0,25.0,220.782,Finished,Australia,2018,Australian Grand Prix,2018-03-25
GRO,Romain Grosjean,1986-04-17,French,989,,0.0,214.974,Wheel,Australia,2018,Australian Grand Prix,2018-03-25
GAS,Pierre Gasly,1996-02-07,French,989,,0.0,210.601,Engine,Australia,2018,Australian Grand Prix,2018-03-25
HUL,Nico Hülkenberg,1987-08-19,German,989,7.0,6.0,219.23,Finished,Australia,2018,Australian Grand Prix,2018-03-25
PER,Sergio Pérez,1990-01-26,Mexican,989,11.0,0.0,217.849,Finished,Australia,2018,Australian Grand Prix,2018-03-25
RIC,Daniel Ricciardo,1989-07-01,Australian,989,4.0,12.0,222.128,Finished,Australia,2018,Australian Grand Prix,2018-03-25
BOT,Valtteri Bottas,1989-08-28,Finnish,989,8.0,4.0,219.386,Finished,Australia,2018,Australian Grand Prix,2018-03-25
MAG,Kevin Magnussen,1992-10-05,Danish,989,,0.0,213.224,Wheel,Australia,2018,Australian Grand Prix,2018-03-25
ERI,Marcus Ericsson,1990-09-02,Swedish,989,,0.0,207.036,Steering,Australia,2018,Australian Grand Prix,2018-03-25
VER,Max Verstappen,1997-09-30,Dutch,989,6.0,8.0,219.737,Finished,Australia,2018,Australian Grand Prix,2018-03-25
SAI,Carlos Sainz,1994-09-01,Spanish,989,10.0,1.0,217.079,Finished,Australia,2018,Australian Grand Prix,2018-03-25
VAN,Stoffel Vandoorne,1992-03-26,Belgian,989,9.0,2.0,219.54,Finished,Australia,2018,Australian Grand Prix,2018-03-25
OCO,Esteban Ocon,1996-09-17,French,989,12.0,0.0,217.931,Finished,Australia,2018,Australian Grand Prix,2018-03-25
STR,Lance Stroll,1998-10-29,Canadian,989,14.0,0.0,215.688,Finished,Australia,2018,Australian Grand Prix,2018-03-25
HAR,Brendon Hartley,1989-11-10,New Zealander,989,15.0,0.0,216.507,+1 Lap,Australia,2018,Australian Grand Prix,2018-03-25
LEC,Charles Leclerc,1997-10-16,Monegasque,989,13.0,0.0,215.085,Finished,Australia,2018,Australian Grand Prix,2018-03-25
SIR,Sergey Sirotkin,1995-08-27,Russian,989,,0.0,206.224,Brakes,Australia,2018,Australian Grand Prix,2018-03-25
HAM,Lewis Hamilton,1985-01-07,British,990,3.0,15.0,207.371,Finished,Bahrain,2018,Bahrain Grand Prix,2018-04-08
ALO,Fernando Alonso,1981-07-29,Spanish,990,7.0,6.0,206.898,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
RAI,Kimi Räikkönen,1979-10-17,Finnish,990,,0.0,206.527,Wheel,Bahrain,2018,Bahrain Grand Prix,2018-04-08
VET,Sebastian Vettel,1987-07-03,German,990,1.0,25.0,206.274,Finished,Bahrain,2018,Bahrain Grand Prix,2018-04-08
GRO,Romain Grosjean,1986-04-17,French,990,13.0,0.0,205.759,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
GAS,Pierre Gasly,1996-02-07,French,990,4.0,12.0,205.382,Finished,Bahrain,2018,Bahrain Grand Prix,2018-04-08
HUL,Nico Hülkenberg,1987-08-19,German,990,6.0,8.0,205.807,Finished,Bahrain,2018,Bahrain Grand Prix,2018-04-08
PER,Sergio Pérez,1990-01-26,Mexican,990,16.0,0.0,204.513,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
RIC,Daniel Ricciardo,1989-07-01,Australian,990,,0.0,,Electrical,Bahrain,2018,Bahrain Grand Prix,2018-04-08
BOT,Valtteri Bottas,1989-08-28,Finnish,990,2.0,18.0,207.842,Finished,Bahrain,2018,Bahrain Grand Prix,2018-04-08
MAG,Kevin Magnussen,1992-10-05,Danish,990,5.0,10.0,206.549,Finished,Bahrain,2018,Bahrain Grand Prix,2018-04-08
ERI,Marcus Ericsson,1990-09-02,Swedish,990,9.0,2.0,204.885,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
VER,Max Verstappen,1997-09-30,Dutch,990,,0.0,,Puncture,Bahrain,2018,Bahrain Grand Prix,2018-04-08
SAI,Carlos Sainz,1994-09-01,Spanish,990,11.0,0.0,203.937,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
VAN,Stoffel Vandoorne,1992-03-26,Belgian,990,8.0,4.0,204.803,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
OCO,Esteban Ocon,1996-09-17,French,990,10.0,1.0,204.993,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
STR,Lance Stroll,1998-10-29,Canadian,990,14.0,0.0,204.961,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
HAR,Brendon Hartley,1989-11-10,New Zealander,990,17.0,0.0,206.034,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
LEC,Charles Leclerc,1997-10-16,Monegasque,990,12.0,0.0,204.924,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
SIR,Sergey Sirotkin,1995-08-27,Russian,990,15.0,0.0,207.151,+1 Lap,Bahrain,2018,Bahrain Grand Prix,2018-04-08
HAM,Lewis Hamilton,1985-01-07,British,995,5.0,10.0,211.633,Finished,Canada,2018,Canadian Grand Prix,2018-06-10
ALO,Fernando Alonso,1981-07-29,Spanish,995,,0.0,206.085,Exhaust,Canada,2018,Canadian Grand Prix,2018-06-10
RAI,Kimi Räikkönen,1979-10-17,Finnish,995,6.0,8.0,211.941,Finished,Canada,2018,Canadian Grand Prix,2018-06-10
VET,Sebastian Vettel,1987-07-03,German,995,1.0,25.0,212.26,Finished,Canada,2018,Canadian Grand Prix,2018-06-10
GRO,Romain Grosjean,1986-04-17,French,995,12.0,0.0,208.024,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
GAS,Pierre Gasly,1996-02-07,French,995,11.0,0.0,207.395,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
HUL,Nico Hülkenberg,1987-08-19,German,995,7.0,6.0,207.699,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
PER,Sergio Pérez,1990-01-26,Mexican,995,14.0,0.0,209.049,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
RIC,Daniel Ricciardo,1989-07-01,Australian,995,4.0,12.0,211.701,Finished,Canada,2018,Canadian Grand Prix,2018-06-10
BOT,Valtteri Bottas,1989-08-28,Finnish,995,2.0,18.0,212.179,Finished,Canada,2018,Canadian Grand Prix,2018-06-10
MAG,Kevin Magnussen,1992-10-05,Danish,995,13.0,0.0,208.214,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
ERI,Marcus Ericsson,1990-09-02,Swedish,995,15.0,0.0,205.484,+2 Laps,Canada,2018,Canadian Grand Prix,2018-06-10
VER,Max Verstappen,1997-09-30,Dutch,995,3.0,15.0,212.547,Finished,Canada,2018,Canadian Grand Prix,2018-06-10
SAI,Carlos Sainz,1994-09-01,Spanish,995,8.0,4.0,207.485,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
VAN,Stoffel Vandoorne,1992-03-26,Belgian,995,16.0,0.0,207.214,+2 Laps,Canada,2018,Canadian Grand Prix,2018-06-10
OCO,Esteban Ocon,1996-09-17,French,995,9.0,2.0,207.639,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
STR,Lance Stroll,1998-10-29,Canadian,995,,0.0,,Collision,Canada,2018,Canadian Grand Prix,2018-06-10
HAR,Brendon Hartley,1989-11-10,New Zealander,995,,0.0,,Collision,Canada,2018,Canadian Grand Prix,2018-06-10
LEC,Charles Leclerc,1997-10-16,Monegasque,995,10.0,1.0,207.996,+1 Lap,Canada,2018,Canadian Grand Prix,2018-06-10
SIR,Sergey Sirotkin,1995-08-27,Russian,995,17.0,0.0,206.78,+2 Laps,Canada,2018,Canadian Grand Prix,2018-06-10
HAM,Lewis Hamilton,1985-01-07,British,999,1.0,25.0,217.968,Finished,Germany,2018,German Grand Prix,2018-07-22
ALO,Fernando Alonso,1981-07-29,Spanish,999,16.0,0.0,211.811,Retired,Germany,2018,German Grand Prix,2018-07-22
RAI,Kimi Räikkönen,1979-10-17,Finnish,999,3.0,15.0,216.691,Finished,Germany,2018,German Grand Prix,2018-07-22
VET,Sebastian Vettel,1987-07-03,German,999,,0.0,213.046,Accident,Germany,2018,German Grand Prix,2018-07-22
GRO,Romain Grosjean,1986-04-17,French,999,6.0,8.0,214.641,Finished,Germany,2018,German Grand Prix,2018-07-22
GAS,Pierre Gasly,1996-02-07,French,999,14.0,0.0,211.753,+1 Lap,Germany,2018,German Grand Prix,2018-07-22
HUL,Nico Hülkenberg,1987-08-19,German,999,5.0,10.0,211.351,Finished,Germany,2018,German Grand Prix,2018-07-22
PER,Sergio Pérez,1990-01-26,Mexican,999,7.0,6.0,211.468,Finished,Germany,2018,German Grand Prix,2018-07-22
RIC,Daniel Ricciardo,1989-07-01,Australian,999,,0.0,210.4,Engine,Germany,2018,German Grand Prix,2018-07-22
